X0;X1;X2;RCE
1666536779.840305;0.0;1.18;786.81
1666537079.8457;0.0;1.18;842.32
1666537379.8510952;0.0;1.22;842.32
1666537679.8564904;0.0;1.18;842.32
1666537979.8618853;0.0;2.49;842.32
1666538279.8672805;0.0;0.75;842.32
1666538579.8726757;0.0;0.75;842.32
1666538879.8780706;0.0;0.8;842.32
1666539179.8834658;0.0;0.82;842.32
1666539479.888861;0.0;0.83;842.32
1666539779.894256;0.0;0.82;842.32
1666540079.899651;0.0;0.92;842.32
1666540379.9050462;0.0;0.92;842.32
1666540679.9104414;0.0;0.98;740.32
1666540979.9158363;0.0;0.99;740.32
1666541279.9212315;0.0;0.99;740.32
1666541579.9266267;0.0;0.97;740.32
1666541879.9320216;0.0;0.57;740.32
1666542179.9374168;0.0;0.91;740.32
1666542479.942812;0.0;0.35;740.32
1666542779.9482071;0.0;0.42;740.32
1666543079.953602;0.0;0.26;740.32
1666543379.9589972;0.0;0.32;740.32
1666543679.9643924;0.0;1.32;740.32
1666543979.9697874;0.0;0.3;740.32
1666544279.9751825;0.0;1.58;680.91
1666544579.9805777;0.0;0.22;680.91
1666544879.9859726;0.0;0.25;680.91
1666545179.9913678;0.0;0.23;680.91
1666545479.996763;0.0;0.22;680.91
1666545780.002158;0.0;0.48;680.91
1666546080.007553;0.0;0.47;680.91
1666546380.0129483;0.0;0.47;680.91
1666546680.0183434;0.0;0.47;680.91
1666546980.0237384;0.0;0.46;680.91
1666547280.0291336;0.0;0.34;680.91
1666547580.0345287;0.0;0.35;680.91
1666547880.0399237;0.0;0.52;618.37
1666548180.0453188;0.0;0.56;618.37
1666548480.050714;0.0;0.53;618.37
1666548780.056109;0.0;0.61;618.37
1666549080.0615041;0.0;0.44;618.37
1666549380.0668993;0.0;0.44;618.37
1666549680.0722945;0.0;0.64;618.37
1666549980.0776894;0.0;0.5;618.37
1666550280.0830846;0.0;0.49;618.37
1666550580.0884798;0.0;0.59;618.37
1666550880.0938747;0.0;0.61;618.37
1666551180.0992699;0.0;0.66;618.37
1666551480.104665;0.0;0.39;533.18
1666551780.11006;0.0;0.41;533.18
1666552080.1154552;0.0;0.41;533.18
1666552380.1208503;0.0;0.45;533.18
1666552680.1262453;0.0;0.44;533.18
1666552980.1316404;0.0;0.41;533.18
1666553280.1370356;0.0;0.41;533.18
1666553580.1424308;0.0;0.33;533.18
1666553880.1478257;0.0;0.34;533.18
1666554180.153221;0.0;0.35;533.18
1666554480.158616;0.0;0.33;533.18
1666554780.164011;0.0;0.35;533.18
1666555080.1694062;0.0;0.34;453.52
1666555380.1748013;0.0;0.58;453.52
1666555680.1801963;0.0;0.4;453.52
1666555980.1855915;0.0;0.33;453.52
1666556280.1909866;0.0;0.37;453.52
1666556580.1963816;0.0;0.29;453.52
1666556880.2017767;0.0;0.17;453.52
1666557180.207172;0.0;0.17;453.52
1666557480.212567;0.0;0.16;453.52
1666557780.217962;0.0;0.07;453.52
1666558080.2233572;0.0;0.07;453.52
1666558380.2287524;0.0;0.07;453.52
1666558680.2341473;0.0;0.07;434.36
1666558980.2395425;0.0;0.07;434.36
1666559280.2449377;0.0;0.08;434.36
1666559580.2503326;0.0;0.07;434.36
1666559880.2557278;0.0;0.06;434.36
1666560180.261123;0.0;0.06;434.36
1666560480.266518;0.0;0.07;434.36
1666560780.271913;0.0;0.07;434.36
1666561080.2773082;0.0;0.06;434.36
1666561380.2827034;0.0;0.06;434.36
1666561680.2880983;0.0;0.05;434.36
1666561980.2934935;0.0;0.06;434.36
1666562280.2988887;0.0;0.06;432.38
1666562580.3042836;0.0;0.06;432.38
1666562880.3096788;0.0;0.06;432.38
1666563180.315074;0.0;0.06;432.38
1666563480.320469;0.0;0.07;432.38
1666563780.325864;0.0;0.06;432.38
1666564080.3312593;0.0;0.15;432.38
1666564380.3366544;0.0;0.15;432.38
1666564680.3420494;0.0;0.17;432.38
1666564980.3474445;0.0;0.17;432.38
1666565280.3528397;0.0;0.17;432.38
1666565580.3582346;0.0;0.3;432.38
1666565880.3636298;0.0;0.17;434.77
1666566180.369025;0.0;0.17;434.77
1666566480.37442;0.0;0.16;434.77
1666566780.379815;0.0;0.16;434.77
1666567080.3852103;0.0;0.16;434.77
1666567380.3906052;0.0;0.16;434.77
1666567680.3960004;0.0;0.16;434.77
1666567980.4013956;0.0;0.16;434.77
1666568280.4067907;0.0;0.16;434.77
1666568580.4121857;0.0;0.16;434.77
1666568880.4175808;0.0;0.07;434.77
1666569180.422976;0.0;0.06;434.77
1666569480.428371;0.0;0.06;468.09
1666569780.4337661;0.0;0.06;468.09
1666570080.4391613;0.0;0.06;468.09
1666570380.4445562;0.0;0.06;468.09
1666570680.4499514;0.0;0.06;468.09
1666570980.4553466;0.0;0.06;468.09
1666571280.4607418;0.0;0.06;468.09
1666571580.4661367;0.0;0.06;468.09
1666571880.4715319;0.0;0.06;468.09
1666572180.476927;0.0;0.06;468.09
1666572480.482322;0.0;0.06;468.09
1666572780.4877172;0.0;0.06;468.09
1666573080.4931123;0.0;0.06;500.28
1666573380.4985073;0.0;0.06;500.28
1666573680.5039024;0.0;0.06;500.28
1666573980.5092976;0.0;0.06;500.28
1666574280.5146925;0.0;0.06;500.28
1666574580.5200877;0.0;0.06;500.28
1666574880.525483;0.0;0.06;500.28
1666575180.530878;0.0;0.18;500.28
1666575480.536273;0.0;0.18;500.28
1666575780.5416682;0.0;0.21;500.28
1666576080.5470634;0.0;0.21;500.28
1666576380.5524583;0.0;0.21;500.28
1666576680.5578535;0.0;0.21;750.67
1666576980.5632486;0.0;0.21;750.67
1666577280.5686436;0.0;0.21;750.67
1666577580.5740387;0.0;0.21;750.67
1666577880.579434;0.0;0.21;750.67
1666578180.584829;0.0;0.21;750.67
1666578480.590224;0.0;0.21;750.67
1666578780.5956192;0.0;0.2;750.67
1666579080.6010144;0.0;0.2;750.67
1666579380.6064093;0.0;0.11;750.67
1666579680.6118045;0.0;0.11;750.67
1666579980.6171997;0.0;0.11;750.67
1666580280.6225946;0.0;0.11;748.17
1666580580.6279898;0.0;0.11;748.17
1666580880.633385;0.0;0.11;748.17
1666581180.6387799;0.0;0.11;748.17
1666581480.644175;0.0;0.07;748.17
1666581780.6495702;0.0;0.13;748.17
1666582080.6549654;0.0;0.13;748.17
1666582380.6603603;0.0;0.13;748.17
1666582680.6657555;0.0;0.12;748.17
1666582980.6711507;0.0;0.19;748.17
1666583280.6765456;0.0;0.12;748.17
1666583580.6819408;0.0;0.17;748.17
1666583880.687336;0.0;0.11;796.83
1666584180.692731;0.0;0.2;796.83
1666584480.698126;0.0;0.2;796.83
1666584780.7035213;0.0;0.18;796.83
1666585080.7089162;0.0;0.19;796.83
1666585380.7143114;0.0;0.18;796.83
1666585680.7197065;0.0;0.14;796.83
1666585980.7251017;0.0;0.25;796.83
1666586280.7304966;0.0;0.43;796.83
1666586580.7358918;0.0;0.43;796.83
1666586880.741287;0.0;0.42;796.83
1666587180.746682;0.0;0.41;796.83
1666587480.752077;0.1;0.4;756.73
1666587780.7574723;0.1;0.41;756.73
1666588080.7628672;0.1;0.38;756.73
1666588380.7682624;0.1;0.24;756.73
1666588680.7736576;0.1;0.26;756.73
1666588980.7790527;0.1;0.26;756.73
1666589280.7844477;0.1;0.26;756.73
1666589580.7898428;0.2;0.25;756.73
1666589880.795238;0.2;0.16;756.73
1666590180.800633;0.2;0.16;756.73
1666590480.8060281;0.2;0.17;756.73
1666590780.8114233;0.2;0.17;756.73
1666591080.8168182;0.2;0.17;714.18
1666591380.8222134;0.3;0.17;714.18
1666591680.8276086;0.3;0.17;714.18
1666591980.8330035;0.3;0.16;714.18
1666592280.8383987;0.4;0.15;714.18
1666592580.8437939;0.5;0.15;714.18
1666592880.849189;0.5;0.14;714.18
1666593180.854584;0.5;0.17;714.18
1666593480.8599792;0.4;0.16;714.18
1666593780.8653743;0.4;0.18;714.18
1666594080.8707693;0.5;0.17;714.18
1666594380.8761644;0.5;0.17;714.18
1666594680.8815596;0.5;0.16;694.38
1666594980.8869545;0.5;0.17;694.38
1666595280.8923497;0.5;0.16;694.38
1666595580.897745;0.5;0.18;694.38
1666595880.90314;0.6;0.29;694.38
1666596180.908535;0.7;0.26;694.38
1666596480.9139302;0.7;0.26;694.38
1666596780.9193254;0.7;3.08;694.38
1666597080.9247203;0.7;0.28;694.38
1666597380.9301155;0.8;1.21;694.38
1666597680.9355106;1.3;0.75;694.38
1666597980.9409056;2.9;0.28;694.38
1666598280.9463007;2.9;0.28;668.48
1666598580.951696;3.1;0.26;668.48
1666598880.9570909;3.4;0.26;668.48
1666599180.962486;3.0;0.26;668.48
1666599480.9678812;3.0;0.31;668.48
1666599780.9732764;4.0;0.29;668.48
1666600080.9786713;4.0;0.29;668.48
1666600380.9840665;4.3;0.26;668.48
1666600680.9894617;4.3;0.26;668.48
1666600980.9948566;4.4;0.2;668.48
1666601281.0002518;4.3;2.37;668.48
1666601581.005647;4.5;1.42;668.48
1666601881.0110419;3.8;1.53;668.12
1666602181.016437;2.6;1.43;668.12
1666602481.0218322;2.6;1.43;668.12
1666602781.0272272;1.6;1.48;668.12
1666603081.0326223;2.0;1.33;668.12
1666603381.0380175;2.4;1.46;668.12
1666603681.0434127;1.9;0.22;668.12
1666603981.0488076;2.5;1.63;668.12
1666604281.0542028;3.8;0.16;668.12
1666604581.059598;4.1;1.4;668.12
1666604881.064993;4.6;1.43;668.12
1666605181.070388;4.9;0.2;668.12
1666605481.0757833;5.0;0.2;707.15
1666605781.0811782;4.6;0.21;707.15
1666606081.0865734;4.3;0.21;707.15
1666606381.0919685;3.9;0.2;707.15
1666606681.0973637;4.8;0.2;707.15
1666606981.1027586;4.6;0.32;707.15
1666607281.1081538;4.6;0.31;707.15
1666607581.113549;3.8;0.28;707.15
1666607881.118944;3.3;0.31;707.15
1666608181.124339;3.3;0.31;707.15
1666608481.1297343;4.7;0.81;707.15
1666608781.1351292;4.8;3.03;707.15
1666609081.1405244;4.7;3.06;750.66
1666609381.1459196;3.9;0.4;750.66
1666609681.1513145;3.6;2.55;750.66
1666609981.1567097;3.9;0.45;750.66
1666610281.1621048;2.6;0.92;750.66
1666610581.1675;2.7;0.84;750.66
1666610881.172895;4.3;0.95;750.66
1666611181.1782901;4.3;0.95;750.66
1666611481.1836853;4.3;0.95;750.66
1666611781.1890802;3.9;0.78;750.66
1666612081.1944754;0.9;0.73;750.66
1666612381.1998706;0.8;0.19;750.66
1666612681.2052655;1.5;0.55;800.36
1666612981.2106607;1.5;0.55;800.36
1666613281.2160559;0.9;0.15;800.36
1666613581.2214508;0.7;0.16;800.36
1666613881.226846;0.5;0.45;800.36
1666614181.2322412;0.4;1.84;800.36
1666614481.2376363;0.4;0.54;800.36
1666614781.2430313;0.4;0.54;800.36
1666615081.2484264;0.3;0.77;800.36
1666615381.2538216;0.3;0.48;800.36
1666615681.2592165;0.4;0.38;800.36
1666615981.2646117;0.3;0.38;800.36
1666616281.270007;0.3;0.38;793.9
1666616581.2754018;0.3;0.39;793.9
1666616881.280797;0.1;0.39;793.9
1666617181.2861922;0.1;0.42;793.9
1666617481.2915874;0.1;0.39;793.9
1666617781.2969823;0.1;0.35;793.9
1666618081.3023775;0.0;0.38;793.9
1666618381.3077726;0.0;0.37;793.9
1666618681.3131676;0.0;0.76;793.9
1666618981.3185627;0.0;0.84;793.9
1666619281.323958;0.0;0.88;793.9
1666619581.3293529;0.0;0.92;793.9
1666619881.334748;0.0;0.93;800.85
1666620181.3401432;0.0;0.54;800.85
1666620481.3455381;0.0;0.9;800.85
1666620781.3509333;0.0;0.9;800.85
1666621081.3563285;0.0;0.92;800.85
1666621381.3617237;0.0;0.96;800.85
1666621681.3671186;0.0;0.92;800.85
1666621981.3725138;0.0;0.87;800.85
1666622281.377909;0.0;1.02;800.85
1666622581.3833039;0.0;1.04;800.85
1666622881.388699;0.0;0.46;800.85
1666623181.3940942;0.0;0.44;800.85
1666623481.3994892;0.0;0.41;799.57
1666623781.4048843;0.0;0.28;799.57
1666624081.4102795;0.0;0.28;799.57
1666624381.4156747;0.0;0.28;799.57
1666624681.4210696;0.0;0.13;799.57
1666624981.4264648;0.0;0.11;799.57
1666625281.43186;0.0;0.12;799.57
1666625581.437255;0.0;0.1;799.57
1666625881.44265;0.0;0.1;799.57
1666626181.4480453;0.0;0.1;799.57
1666626481.4534402;0.0;0.1;799.57
1666626781.4588354;0.0;0.1;799.57
1666627081.4642305;0.0;0.21;721.42
1666627381.4696255;0.0;0.22;721.42
1666627681.4750206;0.0;0.22;721.42
1666627981.4804158;0.0;0.33;721.42
1666628281.485811;0.0;0.32;721.42
1666628581.491206;0.0;0.33;721.42
1666628881.496601;0.0;1.26;721.42
1666629181.5019963;0.0;1.05;721.42
1666629481.5073912;0.0;0.9;721.42
1666629781.5127864;0.0;0.91;721.42
1666630081.5181816;0.0;0.35;721.42
1666630381.5235765;0.0;0.31;721.42
1666630681.5289717;0.0;0.3;649.98
1666630981.5343668;0.0;0.33;649.98
1666631281.5397618;0.0;0.24;649.98
1666631581.545157;0.0;0.28;649.98
1666631881.5505521;0.0;0.24;649.98
1666632181.5559473;0.0;0.25;649.98
1666632481.5613422;0.0;0.25;649.98
1666632781.5667374;0.0;0.25;649.98
1666633081.5721326;0.0;0.25;649.98
1666633381.5775275;0.0;0.23;649.98
1666633681.5829227;0.0;0.54;649.98
1666633981.5883179;0.0;0.65;649.98
1666634281.5937128;0.0;0.43;639.71
1666634581.599108;0.0;0.6;639.71
1666634881.6045032;0.0;0.52;639.71
1666635181.6098983;0.0;0.5;639.71
1666635481.6152933;0.0;0.5;639.71
1666635781.6206884;0.0;0.46;639.71
1666636081.6260836;0.0;0.43;639.71
1666636381.6314785;0.0;0.47;639.71
1666636681.6368737;0.0;0.38;639.71
1666636981.642269;0.0;0.61;639.71
1666637281.6476638;0.0;0.65;639.71
1666637581.653059;0.0;0.63;639.71
1666637881.6584542;0.0;0.36;545.65
1666638181.663849;0.0;0.48;545.65
1666638481.6692443;0.0;0.48;545.65
1666638781.6746395;0.0;0.38;545.65
1666639081.6800346;0.0;0.45;545.65
1666639381.6854296;0.0;0.45;545.65
1666639681.6908247;0.0;0.65;545.65
1666639981.69622;0.0;0.48;545.65
1666640281.7016149;0.0;3.26;545.65
1666640581.70701;0.0;0.54;545.65
1666640881.7124052;0.0;0.43;545.65
1666641181.7178001;0.0;0.4;545.65
1666641481.7231953;0.0;0.41;420.9
1666641781.7285905;0.0;0.45;420.9
1666642081.7339854;0.0;0.38;420.9
1666642381.7393806;0.0;0.61;420.9
1666642681.7447758;0.0;0.72;420.9
1666642981.750171;0.0;0.59;420.9
1666643281.755566;0.0;0.5;420.9
1666643581.760961;0.0;0.44;420.9
1666643881.7663562;0.0;0.44;420.9
1666644181.7717512;0.0;0.31;420.9
1666644481.7771463;0.0;0.37;420.9
1666644781.7825415;0.0;0.45;420.9
1666645081.7879364;0.0;0.42;449.87
1666645381.7933316;0.0;0.39;449.87
1666645681.7987268;0.0;0.46;449.87
1666645981.804122;0.0;0.28;449.87
1666646281.809517;0.0;0.32;449.87
1666646581.814912;0.0;0.18;449.87
1666646881.8203073;0.0;0.18;449.87
1666647181.8257022;0.0;0.18;449.87
1666647481.8310974;0.0;0.18;449.87
1666647781.8364925;0.0;0.18;449.87
1666648081.8418875;0.0;0.17;449.87
1666648381.8472826;0.0;0.17;449.87
1666648681.8526778;0.0;0.07;461.67
1666648981.8580728;0.0;0.07;461.67
1666649281.863468;0.0;0.06;461.67
1666649581.868863;0.0;0.07;461.67
1666649881.8742583;0.0;0.07;461.67
1666650181.8796532;0.0;0.07;461.67
1666650481.8850484;0.0;0.07;461.67
1666650781.8904436;0.0;0.07;461.67
1666651081.8958385;0.0;0.07;461.67
1666651381.9012337;0.0;0.07;461.67
1666651681.9066288;0.0;0.06;461.67
1666651981.9120238;0.0;0.06;461.67
1666652281.917419;0.0;0.07;461.11
1666652581.9228141;0.0;0.06;461.11
1666652881.9282093;0.0;0.14;461.11
1666653181.9336042;0.0;0.05;461.11
1666653481.9389994;0.0;0.05;461.11
1666653781.9443946;0.0;0.05;461.11
1666654081.9497895;0.0;0.06;461.11
1666654381.9551847;0.0;0.06;461.11
1666654681.9605799;0.0;0.06;461.11
1666654981.9659748;0.0;0.06;461.11
1666655281.97137;0.0;0.17;461.11
1666655581.9767652;0.0;0.17;461.11
1666655881.98216;0.0;0.17;480.39
1666656181.9875553;0.0;0.17;480.39
1666656481.9929504;0.0;0.17;480.39
1666656781.9983456;0.0;0.17;480.39
1666657082.0037405;0.0;0.17;480.39
1666657382.0091357;0.0;0.16;480.39
1666657682.014531;0.0;0.16;480.39
1666657982.0199258;0.0;0.17;480.39
1666658282.025321;0.0;0.16;480.39
1666658582.0307162;0.0;0.15;480.39
1666658882.036111;0.0;0.17;480.39
1666659182.0415063;0.0;0.05;480.39
1666659482.0469015;0.0;0.06;555.85
1666659782.0522964;0.0;0.06;555.85
1666660082.0576916;0.0;0.06;555.85
1666660382.0630867;0.0;0.06;555.85
1666660682.068482;0.0;0.07;555.85
1666660982.0738769;0.0;0.07;555.85
1666661282.079272;0.0;0.07;555.85
1666661582.0846672;0.0;0.06;555.85
1666661882.0900621;0.0;0.06;555.85
1666662182.0954573;0.0;0.06;555.85
1666662482.1008525;0.0;0.06;555.85
1666662782.1062474;0.0;0.07;555.85
1666663082.1116426;0.0;0.06;795.64
1666663382.1170378;0.0;0.06;795.64
1666663682.122433;0.0;0.07;795.64
1666663982.127828;0.0;0.07;795.64
1666664282.133223;0.0;0.06;795.64
1666664582.1386182;0.0;0.06;795.64
1666664882.1440132;0.0;0.06;795.64
1666665182.1494083;0.0;0.06;795.64
1666665482.1548035;0.0;0.06;795.64
1666665782.1601985;0.0;0.17;795.64
1666666082.1655936;0.0;0.17;795.64
1666666382.1709888;0.0;0.17;795.64
1666666682.1763837;0.0;0.17;765.27
1666666982.181779;0.0;0.17;765.27
1666667282.187174;0.0;0.16;765.27
1666667582.1925693;0.0;0.16;765.27
1666667882.1979642;0.0;0.17;765.27
1666668182.2033594;0.0;0.23;765.27
1666668482.2087545;0.0;0.23;765.27
1666668782.2141495;0.0;0.3;765.27
1666669082.2195446;0.0;0.17;765.27
1666669382.2249398;0.0;0.18;765.27
1666669682.2303348;0.0;0.26;765.27
1666669982.23573;0.0;0.24;765.27
1666670282.241125;0.0;0.16;780.04
1666670582.24652;0.0;0.17;780.04
1666670882.2519152;0.0;0.17;780.04
1666671182.2573104;0.0;0.11;780.04
1666671482.2627056;0.0;0.29;780.04
1666671782.2681005;0.0;0.29;780.04
1666672082.2734957;0.0;0.26;780.04
1666672382.2788908;0.0;0.27;780.04
1666672682.2842858;0.0;0.27;780.04
1666672982.289681;0.0;0.26;780.04
1666673282.2950761;0.0;0.24;780.04
1666673582.300471;0.0;0.17;780.04
1666673882.3058662;0.1;0.17;760.99
1666674182.3112614;0.1;0.17;760.99
1666674482.3166566;0.0;0.19;760.99
1666674782.3220515;0.0;0.18;760.99
1666675082.3274467;0.2;0.2;760.99
1666675382.3328419;0.1;0.21;760.99
1666675682.3382368;0.6;0.2;760.99
1666675982.343632;0.7;0.11;760.99
1666676282.3490272;0.9;0.11;760.99
1666676582.354422;0.9;0.1;760.99
1666676882.3598173;1.0;0.23;760.99
1666677182.3652124;0.6;0.23;760.99
1666677482.3706074;0.4;0.23;714.45
1666677782.3760026;0.3;0.22;714.45
1666678082.3813977;0.4;0.24;714.45
1666678382.386793;0.4;0.24;714.45
1666678682.3921878;0.4;0.22;714.45
1666678982.397583;0.7;0.24;714.45
1666679282.4029782;0.7;0.22;714.45
1666679582.408373;0.6;0.21;714.45
1666679882.4137683;0.5;0.23;714.45
1666680182.4191635;0.3;0.24;714.45
1666680482.4245584;0.2;3.12;714.45
1666680782.4299536;0.4;0.28;714.45
1666681082.4353487;2.2;0.18;696.68
1666681382.440744;1.3;1.06;696.68
1666681682.4461389;0.9;0.6;696.68
1666681982.451534;0.7;0.61;696.68
1666682282.4569292;0.7;0.61;696.68
1666682582.4623241;0.7;0.11;696.68
1666682882.4677193;1.0;0.12;696.68
1666683182.4731145;1.2;0.11;696.68
1666683482.4785094;1.3;0.11;696.68
1666683782.4839046;1.3;0.11;696.68
1666684082.4892998;2.9;2.41;696.68
1666684382.4946947;4.0;2.39;696.68
1666684682.50009;3.8;0.19;691.14
1666684982.505485;3.8;6.05;691.14
1666685282.5108802;3.9;1.08;691.14
1666685582.5162752;3.9;1.31;691.14
1666685882.5216703;4.0;6.4;691.14
1666686182.5270655;4.2;2.95;691.14
1666686482.5324605;3.5;5.91;691.14
1666686782.5378556;3.5;5.91;691.14
1666687082.5432508;3.5;5.91;691.14
1666687382.5486457;3.7;0.74;691.14
1666687682.554041;4.2;1.31;691.14
1666687982.559436;1.5;1.05;691.14
1666688282.564831;3.3;3.63;693.21
1666688582.5702262;3.1;3.54;693.21
1666688882.5756214;3.0;3.95;693.21
1666689182.5810165;3.1;1.07;693.21
1666689482.5864115;3.2;0.98;693.21
1666689782.5918067;3.7;0.89;693.21
1666690082.5972018;3.7;0.89;693.21
1666690382.6025968;3.9;0.74;693.21
1666690682.607992;2.6;1.32;693.21
1666690982.613387;0.9;0.61;693.21
1666691282.618782;1.0;0.52;693.21
1666691582.6241772;0.7;1.49;693.21
1666691882.6295724;4.8;1.39;693.47
1666692182.6349676;0.6;1.08;693.47
1666692482.6403625;0.7;1.07;693.47
1666692782.6457577;0.5;1.05;693.47
1666693082.6511528;0.5;1.05;693.47
1666693382.6565478;5.1;0.6;693.47
1666693682.661943;4.9;0.84;693.47
1666693982.6673381;4.9;0.38;693.47
1666694282.672733;4.9;0.39;693.47
1666694582.6781282;4.9;0.39;693.47
1666694882.6835234;5.1;0.38;693.47
1666695182.6889184;4.9;0.6;693.47
1666695482.6943135;4.8;0.39;692.37
1666695782.6997087;4.8;0.35;692.37
1666696082.7051039;4.8;0.35;692.37
1666696382.7104988;4.9;0.35;692.37
1666696682.715894;5.4;0.36;692.37
1666696982.7212892;3.2;1.91;692.37
1666697282.726684;5.5;0.26;692.37
1666697582.7320793;5.1;0.25;692.37
1666697882.7374744;1.0;2.42;692.37
1666698182.7428694;0.7;1.31;692.37
1666698482.7482646;1.1;0.38;692.37
1666698782.7536597;0.8;1.35;692.37
1666699082.7590547;0.9;0.46;725.98
1666699382.7644498;0.6;0.23;725.98
1666699682.769845;0.5;0.17;725.98
1666699982.7752402;0.5;0.17;725.98
1666700282.780635;0.5;0.16;725.98
1666700582.7860303;0.5;0.33;725.98
1666700882.7914255;0.4;0.31;725.98
1666701182.7968204;0.4;0.45;725.98
1666701482.8022156;0.4;0.45;725.98
1666701782.8076108;0.4;0.46;725.98
1666702082.8130057;0.4;0.46;725.98
1666702382.8184009;0.5;0.17;725.98
1666702682.823796;0.5;0.17;781.67
1666702982.8291912;0.5;0.17;781.67
1666703282.8345861;0.5;0.17;781.67
1666703582.8399813;0.5;0.17;781.67
1666703882.8453765;0.5;0.17;781.67
1666704182.8507714;0.8;0.08;781.67
1666704482.8561666;1.9;0.1;781.67
1666704782.8615618;1.8;0.09;781.67
1666705082.8669567;1.7;0.12;781.67
1666705382.872352;1.4;0.11;781.67
1666705682.877747;1.1;0.11;781.67
1666705982.883142;0.8;0.12;781.67
1666706282.8885372;0.6;0.11;825.19
1666706582.8939323;0.2;0.09;825.19
1666706882.8993275;0.2;0.09;825.19
1666707182.9047225;0.3;0.09;825.19
1666707482.9101176;0.0;0.06;825.19
1666707782.9155128;0.0;0.07;825.19
1666708082.9209077;0.0;0.07;825.19
1666708382.926303;0.0;0.07;825.19
1666708682.931698;0.0;0.05;825.19
1666708982.937093;0.0;0.08;825.19
1666709282.9424882;0.0;0.07;825.19
1666709582.9478834;0.0;0.07;825.19
1666709882.9532785;0.0;0.08;823.75
1666710182.9586735;0.0;0.07;823.75
1666710482.9640687;0.0;0.07;823.75
1666710782.9694638;0.0;0.07;823.75
1666711082.9748588;0.0;0.08;823.75
1666711382.980254;0.0;0.19;823.75
1666711682.985649;0.0;0.18;823.75
1666711982.991044;0.0;0.17;823.75
1666712282.9964392;0.0;0.17;823.75
1666712583.0018344;0.0;0.19;823.75
1666712883.0072293;0.0;0.19;823.75
1666713183.0126245;0.0;0.19;823.75
1666713483.0180197;0.0;0.19;754.64
1666713783.0234149;0.0;0.18;754.64
1666714083.0288098;0.0;0.17;754.64
1666714383.034205;0.0;0.17;754.64
1666714683.0396001;0.0;0.19;754.64
1666714983.044995;0.0;0.18;754.64
1666715283.0503902;0.0;0.18;754.64
1666715583.0557854;0.0;0.06;754.64
1666715883.0611804;0.0;0.07;754.64
1666716183.0665755;0.0;0.07;754.64
1666716483.0719707;0.0;0.07;754.64
1666716783.0773656;0.0;0.07;754.64
1666717083.0827608;0.0;0.07;662.2
1666717383.088156;0.0;0.08;662.2
1666717683.0935512;0.0;0.08;662.2
1666717983.098946;0.0;0.06;662.2
1666718283.1043413;0.0;0.08;662.2
1666718583.1097364;0.0;0.07;662.2
1666718883.1151314;0.0;0.09;662.2
1666719183.1205266;0.0;0.07;662.2
1666719483.1259217;0.0;0.07;662.2
1666719783.1313167;0.0;0.06;662.2
1666720083.1367118;0.0;0.06;662.2
1666720383.142107;0.0;0.07;662.2
1666720683.1475022;0.0;0.06;635.05
1666720983.1528971;0.0;0.08;635.05
1666721283.1582923;0.0;0.33;635.05
1666721583.1636875;0.0;0.42;635.05
1666721883.1690824;0.0;0.43;635.05
1666722183.1744776;0.0;0.38;635.05
1666722483.1798728;0.0;0.39;635.05
1666722783.1852677;0.0;0.37;635.05
1666723083.1906629;0.0;0.37;635.05
1666723383.196058;0.0;0.39;635.05
1666723683.201453;0.0;0.5;635.05
1666723983.2068481;0.0;0.47;635.05
1666724283.2122433;0.0;0.48;525.12
1666724583.2176385;0.0;0.39;525.12
1666724883.2230334;0.0;0.39;525.12
1666725183.2284286;0.0;0.37;525.12
1666725483.2338238;0.0;0.4;525.12
1666725783.2392187;0.0;0.42;525.12
1666726083.244614;0.0;0.42;525.12
1666726383.250009;0.0;0.39;525.12
1666726683.255404;0.0;0.37;525.12
1666726983.2607992;0.0;0.37;525.12
1666727283.2661943;0.0;0.37;525.12
1666727583.2715893;0.0;0.48;525.12
1666727883.2769845;0.0;0.41;510.62
1666728183.2823796;0.0;0.4;510.62
1666728483.2877748;0.0;0.39;510.62
1666728783.2931697;0.0;0.41;510.62
1666729083.298565;0.0;0.41;510.62
1666729383.30396;0.0;0.49;510.62
1666729683.309355;0.0;0.4;510.62
1666729983.3147502;0.0;0.18;510.62
1666730283.3201454;0.0;0.19;510.62
1666730583.3255403;0.0;0.18;510.62
1666730883.3309355;0.0;0.18;510.62
1666731183.3363307;0.0;0.18;510.62
1666731483.3417258;0.0;0.18;508.47
1666731783.3471208;0.0;0.17;508.47
1666732083.352516;0.0;0.08;508.47
1666732383.357911;0.0;0.08;508.47
1666732683.363306;0.0;0.07;508.47
1666732983.3687012;0.0;0.08;508.47
1666733283.3740964;0.0;0.08;508.47
1666733583.3794913;0.0;0.13;508.47
1666733883.3848865;0.0;0.14;508.47
1666734183.3902817;0.0;0.13;508.47
1666734483.3956766;0.0;0.13;508.47
1666734783.4010718;0.0;0.13;508.47
1666735083.406467;0.0;0.13;510.61
1666735383.4118621;0.0;0.13;510.61
1666735683.417257;0.0;0.12;510.61
1666735983.4226522;0.0;0.12;510.61
1666736283.4280474;0.0;0.13;510.61
1666736583.4334424;0.0;0.13;510.61
1666736883.4388375;0.0;0.13;510.61
1666737183.4442327;0.0;0.12;510.61
1666737483.4496276;0.0;0.24;510.61
1666737783.4550228;0.0;0.23;510.61
1666738083.460418;0.0;0.24;510.61
1666738383.4658132;0.0;0.22;510.61
